X2016.11.02,X2016.12.01,X2017.01.01,X2017.02.01,X2017.03.01,X2017.04.01,X2017.05.01,X2017.06.01,X2017.07.01,X2017.08.01,X2017.09.01,X2017.10.01,X2017.11.01,X2017.12.01,X2018.01.01,,pt_misura$Site
0.14001360378767314,0.2116079387408637,0.19348579531863752,0.18273114085844364,0.181552922472511,0.18516357227956545,0.19519396145574608,0.2034786598303037,0.20018993130048057,0.18219279791994752,0.17351970706529962,0.19197485778964113,0.20096884973795165,0.20264570184989208,0.1859461875725243,0.16749582051193965,HG
0,0.16743888204938073,0.14552669646515018,0.1320994318015043,0.12993239030645343,0.1331122730974298,0.1554314401134208,0.1755467797718515,0.17388215067849797,0.1671669262040193,0.17646292964245677,0.2030793581540536,0.199075677979346,0.17456905095642256,0.13756595078446446,0.11468228568014494,SA
0.01369198364547536,0.10567628340839703,0.13835075502181043,0.13049644536385754,0.1255479575963309,0.13101562704341574,0.1395642551246807,0.13831836419409194,0.12757981797292453,0.1172555786100648,0.1277893016905133,0.14910704182308132,0.15334887166392963,0.16730254026987718,0.14950694665254008,0.12667395658673547,PV
0.227799158065747,0.30655908507186097,0.2961942640363009,0.2718547894498454,0.28191259775504274,0.3397685084975772,0.4281357471867428,0.43780098484175933,0.3999464514411308,0.371640794970966,0.3917530178418987,0.4415103034902509,0.4252957158613128,0.3483916037147502,0.26208602239426176,0.2188479940878687,LG
0,0.05972776034989918,0.04958295560857892,0.04373918128270132,0.04440221678797356,0.05020515590684423,0.06036653765607002,0.06564075250286464,0.06648869259103898,0.06619527259808936,0.06865932648166552,0.07516706858058668,0.07456564417958118,0.06887551881904955,0.05137611333026189,0.03441677546489717,CZ
0,0.06032790222525364,0.06183501116967876,0.06424839582360287,0.06715802568673791,0.07138670572396569,0.07305047444542796,0.07104715658790646,0.07060638990905506,0.068273423826285,0.06786222041488463,0.07611205132580215,0.08387017677155127,0.094527553227546,0.08552478037410534,0.06732974743441908,HV
0,0.01381477326815449,0.01750026754535021,0.01686277395443836,0.01574504757385099,0.01502232261696836,0.01436510082218422,0.01299301215959812,0.01183141612449843,0.0133194472605791,0.01521056328114262,0.0153302765339466,0.01539744366073427,0.01581178874938939,0.01449927819421152,0.01058019144432454,UC
0.11515309118930205,0.13377132317024226,0.1358058936137611,0.13366625911169122,0.1353768392855388,0.1479567152498606,0.1702273736534448,0.18297120020038943,0.18191258611357183,0.16606437865947596,0.16964285557564632,0.1821897505422176,0.18424693432193143,0.1843508130489444,0.14732407701140587,0.114637936015419,CA
0.05723004282256703,0.06807593747183269,0.07087204847781445,0.07744100611986438,0.08039813840757318,0.08220278081623986,0.08584527991744266,0.08140374945339779,0.07303631375246226,0.06878908417082003,0.07325675360673961,0.10455542853542456,0.10556269977048348,0.08001768673671938,0.06526316415883761,0.05376871967955623,CO
0.02244430478615097,0.05583887239242922,0.05899108879363528,0.07271977819628127,0.08289739113432801,0.08995375724155995,0.1072796438604604,0.11517518686748988,0.11329248378832953,0.10677494850446168,0.10469128469181066,0.10312467033688724,0.10122994231501851,0.10806035086547992,0.09218943853909886,0.06977417100510813,RO
0,0.1003839830274769,0.10030516727291772,0.09996396572359328,0.10609436580237414,0.12005522847212911,0.13266746506306867,0.13226071817375784,0.12724415251712065,0.12074299749563068,0.12362221562608074,0.1412158083403483,0.15279301709214893,0.15862452586532946,0.1286119183365745,0.10358646340962598,OB
0.17369317091428316,0.15697835633338214,0.15697485152594043,0.1571184617069099,0.16732299248747623,0.196898588686077,0.23708877623385677,0.21691155369700985,0.1648175063300863,0.1430228252899654,0.15141110063249913,0.2125398343084201,0.24020318872778892,0.2424906785973013,0.19622716591066608,0.15657645415455754,PR
0.5693654485046864,0.30224942983934455,0.3029694307614334,0.30994370584954384,0.33152725808082695,0.37472012179588815,0.43676425143078235,0.45278370562421816,0.4233011005650415,0.3896530093719402,0.3696318672617706,0.3807002578711642,0.3843957612730148,0.4046583018094761,0.3752342027215514,0.3174628127550949,CP
